934827711                       thain@cs.wisc.edu        1       1
934827952                       thain@cs.wisc.edu        1       1
934828193                       thain@cs.wisc.edu        1       1
934828449                       thain@cs.wisc.edu        1       1
934828689                       thain@cs.wisc.edu        1       1
934828929                       thain@cs.wisc.edu        1       1
934829175                       thain@cs.wisc.edu        1       1
934919034                       thain@cs.wisc.edu        0       0
934919275                       thain@cs.wisc.edu        1       1
934919516                       thain@cs.wisc.edu        1       1
934919756                       thain@cs.wisc.edu        1       1
934919996                       thain@cs.wisc.edu        1       1
934920236                       thain@cs.wisc.edu        1       1
934920477                       thain@cs.wisc.edu        1       1
934920717                       thain@cs.wisc.edu        1       1
934920957                       thain@cs.wisc.edu        1       1
934921917                       thain@cs.wisc.edu        0       0
934922157                       thain@cs.wisc.edu        1       1
934922397                       thain@cs.wisc.edu        1       1
934922638                       thain@cs.wisc.edu        1       1
934922878                       thain@cs.wisc.edu        1       1
934923118                       thain@cs.wisc.edu        1       1
934923358                       thain@cs.wisc.edu        1       2
934923606                       thain@cs.wisc.edu        1       1
934923846                       thain@cs.wisc.edu        1       1
934924087                       thain@cs.wisc.edu        1       1
934924327                       thain@cs.wisc.edu        1       1
934924568                       thain@cs.wisc.edu        1       1
934924809                       thain@cs.wisc.edu        1       1
934925049                       thain@cs.wisc.edu        1       1
934925290                       thain@cs.wisc.edu        1       1
934925530                       thain@cs.wisc.edu        1       1
934925772                       thain@cs.wisc.edu        1       1
934926013                       thain@cs.wisc.edu        1       1
934926254                       thain@cs.wisc.edu        1       1
934926494                       thain@cs.wisc.edu        1       1
934926734                       thain@cs.wisc.edu        1       1
934926974                       thain@cs.wisc.edu        1       1
934927214                       thain@cs.wisc.edu        1       1
935004405                       thain@cs.wisc.edu        0       1
935004645                       thain@cs.wisc.edu        1       1
935004885                       thain@cs.wisc.edu        1       1
935005125                       thain@cs.wisc.edu        1       1
935005365                       thain@cs.wisc.edu        1       1
935005605                       thain@cs.wisc.edu        1       1
935005845                       thain@cs.wisc.edu        1       1
935008005                       thain@cs.wisc.edu        0       1
935008245                       thain@cs.wisc.edu        1       2
935008485                       thain@cs.wisc.edu        1       2
935008725                       thain@cs.wisc.edu        1       2
935008965                       thain@cs.wisc.edu        1       2
935009205                       thain@cs.wisc.edu        1       2
935009446                       thain@cs.wisc.edu        1       1
935009687                       thain@cs.wisc.edu        1       1
935009927                       thain@cs.wisc.edu        1       1
935010167                       thain@cs.wisc.edu        1       1
935010407                       thain@cs.wisc.edu        1       1
