# Acc_num; mol_wt; hydrophobicity; spect_freq
1	6210.04896543117	0.25239188606753	900 MHz
2	5111.0281829515	0.0932400503332826	700 MHz
3	3084.17645538253	-0.0123280041428635	500 MHz
4	2555.80298600137	3.9968035583879	900 MHz
5	6444.1923058374	-0.592974041042672	500 MHz
6	7834.34295979838	0.494958026494686	500 MHz
7	3378.10002788072	3.81895302183838	500 MHz
8	7841.26595378595	0.478601186846917	900 MHz
9	707.309849475064	1.0689405128757	500 MHz
10	8836.67038421955	1.5329220311245	500 MHz
11	948.714366792953	0.12700626196905	900 MHz
12	5618.8399275041	-0.148357620638448	600 MHz
13	7432.24874757861	0.000128379852845303	600 MHz
14	3546.36533049011	-1.13105349275972	900 MHz
15	9682.04214067665	0.00734143576358625	600 MHz
16	9050.82120216904	1.67591704679793	900 MHz
17	638.939774777793	0.0342811301691886	700 MHz
18	2880.9374598044	2.80326883936816	700 MHz
19	6135.13193094871	1.35630536397679	600 MHz
20	523.729649396505	2.10643296560958	600 MHz
21	5981.26353554993	0.200485027326517	900 MHz
22	8119.42008312848	0.912184634086169	600 MHz
23	8541.59387729592	-0.865521150689076	500 MHz
24	1091.13082172471	1.34164777427838	700 MHz
25	2552.79481231373	-0.527853393885086	900 MHz
26	6480.2239209508	-0.942624540567283	600 MHz
27	1002.11967925031	0.00563814769140539	500 MHz
28	4021.3377044276	-2.0493436599507	500 MHz
29	542.736986774952	-0.796273729322518	500 MHz
30	7786.91585011068	2.85527088361248	700 MHz
31	7333.1081201587	1.43881085574371	900 MHz
32	10100.0599210654	-2.08101602021594	500 MHz
33	7644.06555841891	-0.354159767134072	700 MHz
34	6381.40893149718	0.0898830910932842	900 MHz
35	4762.19263377953	-1.51758945866694	500 MHz
36	1601.86977372348	-0.2128805962232	900 MHz
37	9371.79730601802	-2.24779778555934	700 MHz
38	7675.56398946191	-0.376123853161784	900 MHz
39	6008.80977993168	-2.57144123294267	600 MHz
40	4676.88165953448	1.22530748066914	600 MHz
41	1019.53021468223	-0.000569367305837184	500 MHz
42	2732.63788927757	-3.96228914287688	600 MHz
43	3186.97245899852	-0.111629705197142	700 MHz
44	5099.12227666206	-2.16687051710639	600 MHz
45	4454.84954732823	-2.3743930238183	700 MHz
46	5447.57255789982	-1.60854037936935	600 MHz
47	300.884900657334	0.00146983569308747	700 MHz
48	1033.28174044251	-0.183788061148734	500 MHz
49	8135.50800047825	0.801742404147271	600 MHz
50	7251.75484065325	1.72996527218888	600 MHz
51	5225.47353495764	-1.6086367133135	500 MHz
52	4683.20839883859	0.408610884630991	700 MHz
53	7143.85337502197	-0.134537724153848	600 MHz
54	1899.29360726318	1.53808020327481	600 MHz
55	2295.5744188138	0.13529156418917	500 MHz
56	5718.72089075427	-3.61596869572016	700 MHz
57	4430.93623798536	-0.867289424535307	900 MHz
58	4487.5102398931	1.25186896384788	500 MHz
59	3760.42957310585	-0.693736259226118	900 MHz
60	6410.88795609079	-2.54140440748535	500 MHz
61	9296.97327644764	-0.367796118723103	500 MHz
62	2207.42487852356	2.07456739196605	600 MHz
63	1154.06700989919	0.0373075188730037	600 MHz
64	6957.44780769431	0.886412198276126	700 MHz
65	3093.01007453304	0.820459489707519	500 MHz
66	787.496690121334	0.238206019222275	600 MHz
67	5315.5880207974	0.232006989202335	600 MHz
68	9910.83263755229	-3.92920241048922	900 MHz
69	610.110503876382	-0.182073624860039	500 MHz
70	7656.44509259879	-2.14279762219941	500 MHz
71	8563.62608113411	2.51008046499423	600 MHz
72	2636.40817774033	2.59288592397224	600 MHz
73	3246.33943212195	0.463779390776452	900 MHz
74	6573.09342755135	0.300633079915353	900 MHz
75	2052.29012558857	0.695057370906518	600 MHz
76	3876.86129570313	3.70966254027354	700 MHz
77	3146.09164786252	2.27184227439772	500 MHz
78	6011.04016218692	0.5968655513766	700 MHz
79	1246.52659387604	-3.49922035482925	500 MHz
80	4672.748498473	-0.124124222176913	600 MHz
81	6647.59339896069	-0.209290407853332	500 MHz
82	5695.52843572446	1.49701268584463	900 MHz
83	8856.54515541813	-0.0248323613739356	700 MHz
84	9825.38307638606	3.66198172873614	700 MHz
85	7828.05436941747	-1.64828608124957	900 MHz
86	9214.85577383941	-0.133626745540813	600 MHz
87	6536.01802433937	-0.893646428648525	500 MHz
88	5866.56655875104	-1.30735442412088	900 MHz
89	5196.11790286281	3.21917068511091	900 MHz
90	1008.49520147229	-0.0381690740902584	500 MHz
91	8718.19789576545	0.0612408764387414	900 MHz
92	7043.98930675751	-0.213330706576806	900 MHz
93	4860.83644334091	-0.41531774569064	500 MHz
94	9801.98991449236	-0.493534798988671	700 MHz
95	6647.67039621492	1.26762483225738	900 MHz
96	6409.01355768009	-1.42942416741762	700 MHz
97	4237.028131348	-0.0472628643046794	500 MHz
98	7841.58924932151	0.0876047685317095	600 MHz
99	941.679169879816	-0.0248801197906434	700 MHz
100	3816.33818414173	1.08529828693881	600 MHz
101	678.939890052885	-0.651161396419976	900 MHz
102	2300.21704167449	-0.350636489955243	500 MHz
103	2831.10094378256	3.01031818603161	600 MHz
104	2967.80596784445	-1.40706065631573	500 MHz
105	7736.79278829111	-2.88152213082977	900 MHz
106	6795.15771605971	-1.34972558793855	900 MHz
107	9003.21975317479	0.00113048611421317	700 MHz
108	1854.17943375711	-0.370235287373436	600 MHz
109	8091.90759827065	1.95019955215868	500 MHz
110	2985.01372161063	-2.87718968086332	900 MHz
111	2081.21958911076	3.77026629016674	700 MHz
112	3711.65837327013	-2.55872166463382	500 MHz
113	952.342901962777	3.58102149288945	700 MHz
114	4200.98335218122	1.50867303470839	900 MHz
115	8082.29867788139	-3.3090987920147	900 MHz
116	2400.56922828331	1.10860205160783	600 MHz
117	3807.71546587401	3.27996203271304	500 MHz
118	611.033684439452	1.44349558541865	900 MHz
119	6519.77204193682	-0.274958523751572	600 MHz
120	7762.10163758819	0.0613629220548645	500 MHz
121	4193.25352430537	2.96700198326292	500 MHz
122	2704.55246193145	2.73916882569262	600 MHz
123	6445.48754905383	2.38289211632385	600 MHz
124	3689.02878723788	-0.338691171803866	600 MHz
125	8462.04871130287	-0.107328630641189	600 MHz
126	2202.75837076422	-0.119922468746525	900 MHz
127	8927.09995582149	-1.39244208274126	500 MHz
128	7375.60388286696	1.72522928324721	600 MHz
129	7692.56228628809	0.972253780939502	500 MHz
130	5723.48441866872	-0.574641675913346	600 MHz
131	9948.74311802147	1.48223095996237	500 MHz
132	351.603199131323	0.249551054971174	900 MHz
133	8666.09663283075	3.41221494400339	900 MHz
134	1628.62716875531	-1.56476742881161	600 MHz
135	7210.67819917178	0.234565967647493	700 MHz
136	5660.86488458197	-2.13053305378067	900 MHz
137	2455.30439918487	0.615744968447813	900 MHz
138	8023.02851726218	-1.35654602448656	600 MHz
139	4949.59098438084	-1.29141735648806	700 MHz
140	5964.48013436913	2.46000556686753	900 MHz
141	8407.76571805808	-0.0823769785968229	600 MHz
142	4513.02966602321	-0.892694865088256	900 MHz
143	5841.12992472566	-2.4388735792404	700 MHz
144	1825.60761319238	3.60260677493885	600 MHz
145	5244.8593166189	0.210360406696529	600 MHz
146	323.362050244573	-1.69060764066513	600 MHz
147	1883.53392262155	-0.437268445737147	900 MHz
148	203.031241869671	3.44204108358828	500 MHz
149	8400.97663096888	-0.101165010816679	700 MHz
150	1058.12036548081	-0.609899167966598	600 MHz
151	3468.06074609244	2.00563028741457	900 MHz
152	9824.1437777925	-0.787717004750937	500 MHz
153	7595.71989721753	-0.737299150903972	700 MHz
154	8714.7516194387	-2.62311893368367	500 MHz
155	9659.40895447954	0.257036087502168	900 MHz
156	2048.84214736666	-3.05944607258249	600 MHz
157	6674.97622889475	1.31124352140391	700 MHz
158	8552.49443941368	0.179726374049806	700 MHz
159	3047.19395494257	0.172379755158835	700 MHz
160	4841.44335230738	2.07909526478626	600 MHz
161	8907.31053272124	-0.945568723651729	900 MHz
162	9705.46781977625	0.926700184919471	500 MHz
163	9866.30791311182	-0.187593873427548	500 MHz
164	10149.5000963649	0.0178557767793531	500 MHz
165	1830.36138672979	-0.553671490813939	700 MHz
166	7736.34122097711	2.43575330516513	600 MHz
167	3866.92933744055	-0.641577682717014	600 MHz
168	5301.39118970098	-3.10196109572721	500 MHz
169	2276.99633139043	2.03122389400645	500 MHz
170	8963.6715570277	-0.475750632870173	500 MHz
171	9560.06687018612	1.32757708675928	900 MHz
172	777.611409718308	-3.93143192035406	700 MHz
173	1960.77703074029	0.24289234640354	900 MHz
174	1772.77025733865	-3.96903972083377	500 MHz
175	3856.58877351485	-1.03718782132101	900 MHz
176	6026.36695466586	-0.0443927266044175	700 MHz
177	8771.44107155392	-3.5452253431224	900 MHz
178	6238.3183861622	2.50504055947615	700 MHz
179	2110.22042197936	0.0707789504394925	500 MHz
180	2868.72404479823	0.42757653614303	500 MHz
181	7249.01640931283	0.112110372906047	500 MHz
182	3342.58287368492	1.75338794232062	500 MHz
183	5490.25242755843	-1.6812191056131	900 MHz
184	802.237730263049	1.10897335553524	600 MHz
185	1313.98726514267	0.798439034968734	700 MHz
186	555.455382056	-0.321952395461	700 MHz
187	7238.70745557872	-1.48056140940216	500 MHz
188	8338.53368022205	-2.11755601545408	500 MHz
189	2693.51725298467	0.426366729538013	900 MHz
190	4334.84032231143	3.78055772898654	900 MHz
191	9469.22996415364	-2.47365774369886	500 MHz
192	9917.30577898082	2.03693091199624	900 MHz
193	3281.7472960527	1.743220485928	700 MHz
194	8585.11317926834	0.569202739986692	900 MHz
195	3969.50564127888	3.26601795052224	900 MHz
196	4287.95486710954	-2.24871232510985	500 MHz
197	9306.0131011001	-0.188045099160804	500 MHz
198	3748.15771601412	-3.51701527302796	500 MHz
199	7172.85184741538	-0.400113132724461	500 MHz
200	245.707063681242	-0.211654869995668	900 MHz
201	9259.61022318081	-1.22852280928201	600 MHz
202	5060.32394260338	2.91152724515622	900 MHz
203	3733.76252226944	2.53872067351482	600 MHz
204	1800.34191483657	-0.00158473166042031	700 MHz
205	7443.36469743648	0.280446192003488	500 MHz
206	2747.73107000151	-0.00559086363975825	700 MHz
207	5611.40640754612	-0.00477202389790995	500 MHz
208	2135.20925890308	-0.446856344258312	600 MHz
209	6189.38446297694	-1.76153624751704	700 MHz
210	7303.62415517711	-0.00295345334699078	700 MHz
211	5337.88169770599	0.00256882607030771	600 MHz
212	3818.34730425453	1.49440710313879	700 MHz
213	4696.36198214378	0.0984182345499941	700 MHz
214	1340.68290154595	-1.15905953541736	500 MHz
